qidianBookId,numOfChapters,numOfCollectedChapters,completionPercentage,missingChapterIds,noCommentChapterIds
1010766670,111,0,0.0,"['389038803', '391748319', '399120496', '427057619', '435669774', '468948993', '477650248', '722283443', '388929558', '388929822', '389011546', '389013193', '389082771', '389083163', '389140262', '389140465', '389210217', '389212253', '389291842', '389295926', '389380601', '389380613', '389438549', '389497406', '389518704', '389531950', '389589464', '389590800', '389590899', '389613226', '389757873', '389779668', '389837845', '389907406', '389918204', '389942577', '390007914', '390062830', '390097873', '390097965', '390159675', '390172045', '390241750', '390242658', '390321922', '390327014', '390336653', '390382503', '390439893', '390457119', '390555227', '390556558', '390611889', '390671325', '390688297', '390741547', '390757081', '390774946', '390850509', '390853310', '390899197', '390931157', '390959748', '390998191', '391041208', '391074043', '391074766', '391140764', '391258431', '391270687', '391289860', '391323550', '391358076', '391430708', '391453779', '391467135', '391513427', '391544515', '391620385', '391651777', '391722671', '391800595', '392100016', '392129940', '392280646', '392311857', '392356094', '392392281', '392443898', '392469291', '392522776', '392593441', '392617891', '392665473', '392689117', '392739310', '392799875', '392830765', '392860008', '392910752', '392955756', '392982058', '393033975', '393056651', '393217442', '393246690', '393304178', '393341016', '393382791', '393413836', '478256329']",[]
1012284323,101,0,0.0,"['415489765', '415490966', '415557557', '415557574', '415648205', '415648383', '415750236', '415910666', '415959157', '416007560', '416019133', '416121853', '416202899', '416258043', '416323328', '416358513', '416440941', '416468442', '416525719', '416563304', '416618737', '416641351', '416716596', '416748121', '416803046', '416835881', '416934746', '416965238', '417045333', '417074346', '417139785', '417177304', '417244006', '417277817', '417349014', '417377922', '417446982', '417478287', '417548158', '417583617', '417657908', '417686828', '417762392', '417795143', '417872207', '417902890', '417999938', '418061742', '418209735', '418272139', '418336246', '418371493', '418431501', '418467106', '418623655', '418669256', '418740721', '418774654', '418867798', '418909181', '418981509', '419027371', '419154087', '419201032', '419266723', '419278234', '419328331', '419404054', '419505811', '419538733', '419617981', '419678785', '419805450', '419845240', '419930721', '419969951', '420040321', '420082829', '420139806', '420179039', '420243172', '420275978', '420359727', '420394126', '420476826', '420512230', '420586273', '420624269', '420679363', '420773607', '420850818', '420875024', '420972710', '420972987', '421071029', '421071185', '421139091', '421139196', '421302360', '421302615', '421302804']",[]
1010706133,104,0,0.0,"['489409098', '388332610', '388332628', '388336312', '388336319', '388344817', '388344840', '388467767', '388467819', '388544328', '388605821', '388687290', '388755055', '388838093', '388918484', '388960413', '389057572', '389128230', '389187015', '389255078', '389349061', '389414800', '389490846', '389498263', '389562376', '389562451', '389635054', '389635320', '389723130', '389723262', '389723366', '389815015', '389815250', '389815837', '389816498', '389887749', '389887855', '389887943', '389963235', '389963365', '389963514', '390043254', '390043452', '390124734', '390124947', '390192494', '390192603', '390264014', '390264084', '390371916', '390372312', '390442028', '390442115', '390500084', '390500188', '390584585', '390584931', '390683601', '390683955', '390684546', '390760306', '390760548', '390760823', '390833190', '390833436', '390833585', '390921093', '390921173', '390921312', '390994985', '390995048', '390995124', '391070778', '391070839', '391071024', '391155038', '391155127', '391155326', '391252518', '391252640', '391252749', '391344783', '391344984', '391345221', '391408495', '391408856', '391410166', '391492129', '391492320', '391492521', '391573873', '391573997', '391574116', '391646958', '391647016', '391647203', '391706288', '391706725', '391706906', '391794720', '391794790', '391794894', '392123852', '392123926']",[]
1028554266,96,0,0.0,"['680544964', '668489059', '668491586', '668667987', '668747043', '668814219', '668961181', '669020047', '669020060', '669158658', '669280714', '669356894', '669360208', '669380396', '669527106', '669704051', '669715699', '670108060', '670188059', '670220545', '670262455', '670329593', '670580549', '670623603', '670683680', '670747403', '670808861', '670931166', '671136454', '671146907', '671164547', '671324037', '671386678', '671428943', '671570429', '671613762', '671722541', '671826472', '671877341', '671902393', '671990775', '672005720', '672063813', '672443622', '672505864', '672730997', '672799988', '672896098', '672902847', '672984620', '673082470', '673100517', '673154370', '673241488', '673525999', '673622334', '673747000', '673794690', '673828497', '673886599', '674021662', '674193952', '674311932', '674388300', '674540065', '674643128', '674740204', '674775115', '674928503', '674986937', '675124287', '675220483', '675249443', '675301973', '675346150', '675416166', '675430765', '675446530', '675488194', '675578518', '675596918', '675610937', '675756017', '675756918', '675907180', '675914805', '675945066', '676016838', '676083100', '676244250', '676255584', '676255589', '676255596', '676406105', '676406121', '676643129']",[]
1013048595,107,0,0.0,"['434059090', '447291225', '426243628', '426294458', '426371187', '426371210', '426371253', '426371292', '426371323', '426371343', '426371358', '426371381', '426371400', '426371425', '426371439', '426920469', '426989593', '426990190', '426990892', '426991252', '426991520', '426991876', '426992319', '427276124', '427276300', '427276610', '427532865', '427533975', '427612024', '427612091', '427612192', '427612293', '427612506', '427693985', '427694264', '427695164', '427976427', '427976436', '427976437', '428090792', '428090804', '428090818', '428090829', '428090836', '428400000', '428434892', '428472711', '428630896', '428694388', '428708892', '428787735', '428814748', '428865077', '428865951', '428962423', '428996812', '429052172', '429090766', '429126456', '429126470', '429254182', '429310411', '429353839', '429353852', '429484084', '429488167', '429581023', '429581044', '429714601', '429724147', '429762512', '429767065', '429933405', '429933489', '430035510', '430046341', '430106646', '430106653', '430259120', '430259174', '430456287', '430456953', '430565592', '430574505', '430701804', '430701837', '430801312', '430801326', '431094349', '431094541', '431329221', '431329241', '431329305', '431553904', '431745148', '431762624', '431869328', '431869383', '431960927', '431980053', '432129298', '432143832', '432251486', '432257071', '432281128', '432303244', '432358810']",[]
1010540647,124,0,0.0,"['389579516', '405410724', '387081120', '387081289', '387133841', '387133845', '387133851', '387133884', '387169440', '387169517', '387169570', '387169632', '387249009', '387249047', '387249109', '387249158', '387249535', '387249579', '387249657', '387249727', '387274612', '387274715', '387380083', '387380091', '387380093', '387380098', '387380108', '387380111', '387533496', '387533512', '387533913', '387549561', '387614331', '387615160', '387616181', '387616930', '387707308', '387707341', '387708520', '387709684', '387788809', '387801171', '387802467', '387808683', '387845536', '387846245', '387847070', '387848417', '387860828', '387927551', '387930071', '387984861', '387986594', '387990769', '388055216', '388056582', '388057739', '388059014', '388078138', '388137801', '388139242', '388140603', '388143501', '388145678', '388224363', '388225716', '388293146', '388294590', '388348203', '388349276', '388349868', '388350690', '388355806', '388356503', '388470355', '388472383', '388474447', '388547789', '388551246', '388552707', '388618452', '388620135', '388624613', '388625329', '388625940', '388694737', '388696126', '388696647', '388774482', '388775231', '388775820', '388776580', '388855184', '388901417', '388904079', '388909456', '388986627', '388988504', '388996041', '388998101', '389047143', '389050178', '389052194', '389053967', '389138636', '389140558', '389143010', '389144487', '389193677', '389195066', '389198055', '389199602', '389247215', '389248218', '389249446', '389251038', '389372171', '389373667', '389375526', '389376275', '389454605', '389454897', '389455165', '389455360']",[]
1010463703,131,0,0.0,"['384383724', '384383825', '384383983', '384384064', '384495527', '384498386', '384582764', '384586850', '384680247', '384683661', '384776990', '384777094', '384848867', '384858849', '384923917', '384928045', '384994774', '385010657', '385075855', '385098755', '385168333', '385172226', '385252308', '385263377', '385351246', '385356066', '385445142', '385447712', '385523739', '385529958', '385622805', '385626290', '385700118', '385705405', '385790002', '385791749', '385864473', '385872764', '385978402', '385994255', '386061696', '386073334', '386150318', '386163028', '386238259', '386253355', '386325648', '386341534', '386416108', '386437225', '386516180', '386546083', '386606076', '386623850', '386690948', '386703110', '386770580', '386791177', '386855134', '386884881', '386935359', '386963503', '387012421', '387035712', '387084028', '387114642', '387164254', '387181881', '387248004', '387276846', '387330630', '387353219', '387409574', '387432250', '387482170', '387506849', '387560087', '387581469', '387637472', '387662708', '387714840', '387736162', '387786415', '387808189', '387864667', '387887309', '387972894', '388002281', '388052812', '388076959', '388123166', '388147358', '388203934', '388231008', '388282323', '388304780', '388354559', '388376508', '388433816', '388464252', '388512562', '388536323', '388584158', '388606317', '388651019', '388675532', '388729366', '388755092', '388808894', '388808953', '388809207', '388829366', '388877992', '388905559', '388960633', '388982308', '389036959', '389059037', '389104514', '389129170', '389178348', '389199444', '389253989', '389277520', '389335392', '389356886', '389404952', '389430631', '389484513', '389486820', '389507134']",[]
1011058239,59,0,0.0,"['405399303', '418655797', '395449198', '395450219', '395450245', '395450261', '395450289', '395450308', '395523182', '395589152', '395633373', '395649759', '395712619', '395739603', '395788289', '395820742', '395863775', '396144432', '396185500', '396185513', '396185537', '396185565', '396185589', '396185605', '396185639', '396185667', '396586455', '396621891', '396666045', '396703733', '396752108', '396811100', '396861021', '396894980', '396943910', '396975077', '397024977', '397060202', '397109712', '397146530', '397191911', '397231924', '397280077', '397330376', '397376904', '397420017', '397470950', '397511784', '397568847', '397604042', '397660649', '397680576', '397751783', '397788419', '397828755', '397856787', '397912843', '397923543', '399823130']",[]
1019067622,113,0,0.0,"['519880853', '519883030', '519941235', '520043080', '520130725', '520276028', '520350374', '520436576', '520481858', '520537401', '520657684', '520790655', '520869327', '520950445', '521001111', '521106692', '521148900', '521252940', '521363253', '521432916', '521511618', '521624528', '521714627', '521834738', '521927148', '522007297', '522015753', '522080201', '522191729', '522236571', '522315178', '522352064', '522470463', '522568669', '522662015', '522747426', '522856991', '522961422', '523232562', '523265170', '523330188', '523361283', '523408545', '523495910', '523528453', '523569280', '523633532', '523746822', '523872639', '524110016', '524326447', '524442153', '524572885', '524671972', '524800503', '524911754', '525016574', '525086709', '525165955', '525207034', '525254699', '525318955', '525399129', '525529780', '525621722', '525782089', '525874660', '525937664', '526066774', '526157419', '526356003', '526414708', '526477089', '526562000', '526627019', '526705640', '526740040', '526944551', '527008759', '527249474', '527541403', '527571847', '527800722', '527856821', '528116581', '528280305', '528381903', '528453055', '528535258', '528642231', '528723062', '528740689', '528811302', '528906084', '529055003', '529192469', '529322813', '529437587', '529563572', '529688219', '529800486', '530055516', '530060003', '530236262', '530237513', '530420343', '530445507', '530700672', '530759200', '531263914', '531275545', '531534399', '531602749']",[]
1011449273,129,0,0.0,"['486668580', '399850047', '399905253', '399924798', '399926157', '400026327', '400027501', '400121654', '400122060', '400204437', '400205567', '400314285', '400314895', '400404327', '400404902', '400490718', '400491324', '400491807', '400574057', '400574811', '400650942', '400651517', '400741219', '400741746', '400830436', '400830503', '400915852', '400916159', '400999702', '401000198', '401102113', '401102573', '401174203', '401174698', '401174904', '401278116', '401278163', '401383346', '401383369', '401383502', '401474967', '401475009', '401562591', '401562639', '401659389', '401660826', '401747690', '401747836', '401839249', '401839824', '401918707', '401918756', '402009092', '402009205', '402097258', '402097335', '402181513', '402181555', '402270920', '402271264', '402362451', '402363041', '402453638', '402453708', '402539867', '402540066', '402630756', '402631170', '402723292', '402724544', '402812098', '402812124', '402893043', '402893095', '402978586', '402978607', '403054280', '403054301', '403143918', '403144986', '403237361', '403237369', '403324424', '403325153', '403400694', '403400707', '403497463', '403497475', '403582467', '403583006', '403670050', '403670221', '403756241', '403756599', '403852641', '403852667', '403942488', '403942497', '404028924', '404029182', '404121482', '404121548', '404210434', '404210637', '404299700', '404302062', '404387454', '404388895', '404483546', '404483643', '404570971', '404571204', '404662707', '404662906', '404740663', '404741040', '404876856', '404877035', '404965824', '404966120', '405054189', '405056117', '405144442', '405144552', '405225504', '405229237', '405315094', '405315786', '405404013']",[]
1026562582,109,0,0.0,"['676616159', '637048847', '637058089', '637064503', '637077329', '637134526', '637232048', '637265029', '637523325', '637609323', '637659208', '637803346', '637896569', '637896746', '638100000', '638265450', '638307977', '638350625', '638391104', '638495592', '638614170', '638687756', '638766204', '638821776', '639231334', '639451158', '639488108', '639542328', '639625020', '639700472', '639742624', '639753496', '639877239', '639937138', '640005561', '640062020', '640133750', '640214534', '640282113', '640354218', '640459885', '640492628', '640617835', '640738479', '640797662', '640857411', '640901538', '640944440', '640954939', '641055115', '641129816', '641260485', '641352082', '641406788', '641492931', '641560479', '641662835', '641736605', '641736614', '641854257', '641910232', '641931562', '641964097', '642038112', '642064597', '642176424', '642244693', '642285121', '642333740', '642404701', '642425714', '642466283', '642539280', '642602430', '642763246', '642816088', '642880738', '642905194', '642970285', '643033618', '643066258', '643314299', '643333240', '643413366', '643439351', '643467919', '643491953', '643582825', '643626292', '643753984', '643814052', '643970670', '644039209', '644080638', '644221102', '644325080', '644346510', '644375241', '644509536', '644526534', '644571559', '644653235', '644683451', '644749220', '644944336', '645024876', '645178135', '645264075', '645404262']",[]
1011512936,110,0,0.0,"['404526803', '406967497', '411412411', '437843446', '400658967', '400659027', '400668406', '400668887', '400668964', '400669159', '400669619', '400669866', '400716172', '400798440', '400830516', '400882274', '400921761', '401170728', '401275483', '401301683', '401480071', '401515351', '401561542', '401572340', '401654464', '401743689', '401755067', '401792583', '401798633', '401841965', '401915919', '401930205', '402011300', '402024411', '402044276', '402155850', '402177794', '402195558', '402285593', '402302239', '402375822', '402407434', '402457753', '402501349', '402578474', '402586202', '402675299', '402685070', '402764387', '402780495', '402825246', '402826342', '402899606', '402938663', '402998550', '403007758', '403013418', '403105128', '403191020', '403196627', '403211645', '403287063', '403295183', '403342254', '403372849', '403414515', '403443968', '403502262', '403545268', '403601376', '403643106', '403692517', '403716024', '403828644', '403829238', '403906704', '403907128', '403961870', '404006719', '404061409', '404093071', '404147356', '404180622', '404273039', '404282755', '404371422', '404384420', '404459869', '404459932', '404504338', '404540260', '404558522', '404627710', '404672283', '404680201', '404846911', '404850811', '404888105', '404937714', '405029094', '405040073', '405102773', '405103102', '405125960', '405181007', '405211198', '405266372', '405294487', '405343810', '405355734']",[]
1015421270,85,0,0.0,"['467230964', '467507817', '467622275', '467736685', '467857085', '468063841', '468280136', '468600001', '468732748', '468857847', '468976014', '469101272', '469363415', '469713270', '469958653', '470134208', '470201973', '470332768', '470570875', '470682364', '470780466', '470798745', '470923797', '471014043', '471096275', '471194832', '471229066', '471335347', '471470425', '471600746', '471813381', '472252719', '472340234', '472498875', '472684184', '472725142', '472926777', '472949952', '473311625', '473752038', '473823896', '473891498', '473989301', '474447906', '474629732', '474928286', '475179539', '475390322', '475505982', '475612774', '475781889', '475916852', '476081962', '476270507', '476420945', '476515810', '476760936', '476899890', '476907565', '477118682', '477447692', '477916467', '478214431', '478322899', '478421676', '478786777', '479160938', '479590623', '479858384', '480083959', '480176524', '480259272', '480395247', '480576158', '480838235', '481563367', '482295191', '482448096', '482484665', '482622433', '482825927', '483007273', '483336020', '483432522', '483631862']",[]
1016754466,92,0,0.0,"['501689598', '501689611', '501690391', '501692763', '501718860', '501782059', '501906736', '501991065', '502024730', '502140887', '502155928', '502259039', '502314515', '502373498', '502397431', '502463593', '502485307', '502550758', '502572598', '502635162', '502793111', '502819443', '502967941', '503076503', '503275354', '503364056', '503458982', '503579533', '503806844', '503830698', '504018448', '504060776', '504078427', '504102746', '504191757', '504204937', '504324120', '504389974', '504414773', '504531077', '504683723', '504819922', '504849972', '504922944', '505014478', '505040974', '505275586', '505322878', '505472008', '505544714', '505788823', '505811109', '505932021', '506110630', '506160858', '506227847', '506247440', '506313147', '506338772', '506443830', '506469175', '506478489', '506586059', '506674630', '506694008', '506773154', '506827216', '507026046', '507106668', '507174755', '507197121', '507264107', '507300353', '507391266', '507405340', '507421637', '507520855', '507523005', '507562798', '507724190', '507767198', '507990120', '508051272', '508133132', '508181179', '508232652', '508350812', '508374450', '508381559', '508630423', '508757918', '508862644']",[]
1032858150,94,0,0.0,"['713186293', '713186300', '713186304', '713186314', '713186323', '713299338', '713299372', '714597013', '714597035', '714597078', '714597909', '714598543', '714598561', '714598586', '714598600', '719424072', '720610330', '720610336', '720610360', '720610370', '721463645', '722819762', '722900711', '722900715', '722920027', '722920113', '722920168', '722920204', '722920240', '723211869', '723211922', '723211952', '723211967', '723616537', '723616564', '723616647', '723616670', '723616708', '723781645', '723781653', '723781980', '723792809', '723921475', '723921541', '723921607', '723921657', '724075106', '724180768', '724180834', '724377054', '724447887', '724448104', '724448120', '724448472', '724577238', '724577249', '724895048', '724895059', '724895067', '724895072', '724895084', '724896747', '725320559', '725320589', '725320621', '725320870', '725729001', '725729009', '725729029', '725729046', '725869246', '725869253', '726042499', '726042504', '726042505', '726042513', '726042520', '726042696', '726043024', '726043027', '726043047', '726043158', '726084602', '726084604', '726408522', '726408575', '726409437', '726409742', '726410058', '726410428', '726427006', '726427040', '726427066', '727206078']",[]
1010868264,130,0,0.0,"['402733549', '402760766', '402761081', '402812591', '402845965', '402902546', '402929758', '402988840', '403013405', '403070096', '403103613', '403160224', '403185627', '403252174', '403279550', '403334540', '403361199', '403361480', '403409673', '403429896', '403504765', '403539255', '403593218', '403614964', '403684116', '403710035', '403766246', '403792521', '403866783', '403891098', '403955115', '403982169', '403993975', '404038150', '404070008', '404129868', '404161772', '404218609', '404242537', '404314896', '404336109', '404408602', '404429205', '404460740', '404527828', '404564624', '404564936', '404565147', '404674201', '404674342', '404751156', '404751204', '404878779', '404878835', '404981743', '404981849', '405054766', '405055100', '405120117', '405120433', '405219233', '405219374', '405219927', '405333004', '405362839', '405426581', '405453228', '405515924', '405540107', '405599645', '405628995', '405690496', '405717835', '405776833', '405797810', '405866364', '405886639', '405886822', '405955168', '405976997', '406048662', '406067327', '406133308', '406158585', '406214359', '406233304', '406307849', '406327852', '406403950', '406424519', '406488480', '406515063', '406527182', '406574252', '406601478', '406662756', '406690736', '406751530', '406772496', '406807540', '406807699', '406932471', '406954643', '407018810', '407039646', '407104225', '407120295', '407142448', '407192045', '407283955', '407316063', '407374381', '407406455', '407462138', '407487563', '407556018', '407556116', '409666671', '409666848', '409791254', '409791372', '409791459', '409884034', '409963286', '411354766', '413071333', '413218734', '413567310', '413840816', '414042881']",[]
1012237441,83,0,0.0,"['415445148', '414702342', '414743705', '414750474', '414803911', '414849584', '414918396', '414954244', '414954295', '415107010', '415195297', '415241715', '415309207', '415327423', '415351339', '415415044', '415452569', '415504458', '415541336', '415608576', '415665139', '415702655', '415717954', '415729544', '415871517', '415927362', '415960719', '415975747', '416019241', '416052357', '416107633', '416142958', '416167380', '416167426', '416267025', '416331555', '416364588', '416450372', '416467921', '416543221', '416566959', '416636568', '416688763', '416727400', '416755304', '416814680', '416834380', '416944238', '416969141', '417050997', '417116245', '417144814', '417215767', '417253922', '417313464', '417347965', '417413649', '417447258', '417474075', '417561168', '417617047', '417660669', '417722294', '417770053', '417826898', '417882351', '417923159', '418014714', '418055938', '418229685', '418304924', '418343213', '418402772', '418439284', '418579725', '418641806', '418702376', '418744315', '418815881', '418863652', '418955929', '418998766', '419009456']",[]
1016078337,153,0,0.0,"['483404250', '483407879', '485538442', '485542260', '486285804', '488308354', '488562307', '489050290', '489431052', '489620833', '489695302', '489836365', '490134864', '490253772', '490369784', '490736674', '490865319', '491540389', '491540608', '491755755', '491755986', '491864937', '492072008', '492102557', '492526009', '492619614', '492829632', '492916003', '493215392', '493215941', '493437474', '493544718', '493622792', '493830085', '493915166', '493999189', '494098027', '494318413', '494378890', '494540023', '494657907', '494829702', '494914538', '495045349', '495111231', '495331565', '495664050', '495623744', '496057572', '496288745', '496535576', '496576865', '496718002', '496816973', '496844016', '496893305', '496967391', '497109793', '497225677', '497300596', '497503591', '497610583', '497889619', '497965782', '498076203', '498236286', '498324549', '498389920', '498451031', '498493593', '498907606', '499034314', '499433862', '499646607', '500094091', '500104293', '500178278', '500498446', '500518118', '500586379', '500590308', '500713175', '500762335', '500911301', '500989790', '501126019', '501185974', '501341773', '501403356', '501525861', '501539815', '501629590', '501655491', '501715626', '501748214', '501759224', '501813931', '501952171', '502009203', '502085693', '502157652', '502238277', '502267211', '502357466', '502387380', '502447218', '502469050', '502546964', '502573244', '502777852', '502806104', '502947011', '503024265', '503233175', '503307703', '503451423', '503564018', '503795273', '503844461', '503948487', '503993379', '504029021', '504069727', '504151637', '504179886', '504253693', '504441013', '504496645', '504576516', '504734383', '504870944', '504908017', '505003898', '505027191', '505091795', '505140998', '505403918', '505468875', '505497927', '505860375', '506249478', '506286974', '506310893', '506372492', '506399873', '506413916', '506500381', '506544488', '506558847', '506619188', '506653874', '506666567', '506743091']",[]
1023422452,92,0,0.0,"['606902699', '607069117', '608627127', '608677867', '608679245', '608803120', '608908663', '610758473', '610851712', '611134142', '611226417', '611575862', '611676076', '611950606', '612005335', '612005670', '612194693', '612431952', '612434315', '613813454', '613813663', '614198050', '614198187', '614676666', '614676729', '615093158', '615093954', '616008603', '616009949', '616010934', '616307342', '616309120', '616852461', '616854031', '616854186', '617237794', '617237911', '617564782', '617565000', '617906268', '617906889', '618452718', '618453341', '618453991', '619186686', '619787295', '619790860', '621240967', '621241083', '621494212', '621494342', '621746603', '621746788', '621974330', '621975946', '622293034', '622293155', '622293683', '622402622', '622597464', '622597515', '622883013', '622883379', '623020861', '623021230', '623117192', '623117309', '623440421', '623440576', '623545176', '623545258', '623545472', '623648254', '624196178', '624196264', '624358570', '624358985', '625272948', '625273086', '625693380', '625693495', '625834174', '625834247', '625965749', '625965899', '625966052', '626069570', '626144338', '626286818', '626757027', '626757556', '626758307']",[]
1015183684,82,0,0.0,"['461682483', '461701901', '461820390', '461927003', '462061178', '462243168', '462265526', '462546995', '462674614', '462756470', '462835629', '462867112', '462955111', '462996913', '463177493', '463204764', '463271260', '463284853', '463388609', '463456291', '463515368', '463547732', '463603782', '463624608', '463696261', '463705670', '463786436', '463833721', '463889622', '463968213', '464286732', '464330095', '464402725', '464612318', '464700795', '464868247', '464974863', '465065064', '465207309', '465241095', '465274392', '465323238', '465434560', '465442697', '465553847', '465575906', '465688660', '465772739', '465871869', '465913075', '466028986', '466045943', '466114539', '466133553', '466209922', '466219341', '466314951', '466341631', '466371770', '466522965', '466670961', '466816560', '466866937', '466981407', '467027174', '467329414', '467359123', '467376434', '467462343', '467495091', '467504693', '467585941', '467603243', '467611865', '467688456', '467705658', '467832855', '467867488', '467992666', '468056623', '468214165', '511570923']",[]
1016583049,163,0,0.0,"['498237084', '498309864', '498446974', '498812951', '499349776', '500077779', '500254005', '500392229', '500448783', '500539890', '500633415', '500700145', '500759409', '500886954', '500982201', '501109409', '501178887', '501327390', '501404672', '501511765', '501579901', '501620077', '501674887', '501749925', '501810336', '501860392', '501943056', '502002692', '502059654', '502142970', '502214897', '502261158', '502319750', '502384597', '502437660', '502486353', '502506850', '502571310', '502767169', '502799588', '502920555', '503003264', '503204214', '503300798', '503403571', '503522973', '503713564', '503858971', '503942793', '503974135', '504002015', '504022686', '504067323', '504126730', '504184968', '504185177', '504245397', '504336189', '504422984', '504494120', '504558340', '504679396', '504834808', '504901681', '504936226', '505028548', '505031077', '505077093', '505139568', '505381238', '505466549', '505468537', '505639283', '505686837', '505849957', '505897877', '505979249', '506068348', '506178647', '506226998', '506254008', '506302895', '506339106', '506360138', '506405203', '506491943', '506543880', '506544084', '506613043', '506653688', '506736322', '506783505', '506851990', '506957537', '506994057', '507179906', '507212172', '507271393', '507304421', '507324804', '507368153', '507425990', '507471399', '507471521', '507527589', '507578537', '507652276', '507717571', '507813148', '507920017', '508088099', '508126918', '508157595', '508224664', '508238928', '508273929', '508320414', '508383223', '508452785', '508452913', '508543461', '508622196', '508743263', '508796556', '508868813', '508934213', '509023359', '509085716', '509117898', '509168676', '509182827', '509220195', '509283864', '509399965', '509441509', '509497446', '509548145', '509637451', '509694876', '509764774', '509889228', '509977033', '510014448', '510037237', '510037879', '510038483', '510039947', '510129597', '510131021', '510280810', '510281908', '510539674', '510541238', '510541844', '510846441', '510899154', '510960898', '511007243', '511038349', '511079344', '511150405', '511223291', '511305792']",[]
1023586297,88,0,0.0,"['568767595', '569355891', '569356174', '570245265', '570785273', '571014954', '571158701', '571240064', '571334928', '571517795', '571520577', '571568082', '571663109', '571712605', '571714610', '571723851', '571731472', '571804209', '571864389', '571864424', '571976364', '571976433', '571976599', '572221533', '572221603', '572221666', '572221698', '572221717', '572223591', '572259822', '572899018', '573156623', '573200022', '573497217', '573516094', '573928577', '574017908', '574527226', '575063415', '575401985', '575953129', '576254358', '576254846', '576544968', '576632305', '576744315', '576795676', '576855492', '576970945', '576990809', '577006610', '577019943', '577030389', '577257927', '577327105', '577335433', '577366192', '577400328', '577414014', '577474755', '577484812', '577530394', '577530406', '577539573', '577556939', '578616154', '578616527', '578616740', '578617028', '579160592', '579160780', '579160962', '579161110', '579840367', '579841026', '579879599', '580086472', '580189740', '580319723', '580344693', '580407728', '580407872', '580530809', '580663100', '580684157', '580793375', '580794052', '581718582']",[]
